0,90.95163
1,80.34791
2,20.459753
3,50.779278
4,67.864105
5,37.882244
6,28.240139
7,38.67284
8,58.307995
9,4.7700286
10,37.257725
11,59.782772
12,85.835754
13,46.49513
14,81.90791
15,26.541351
16,55.368214
17,21.97826
18,68.795685
19,68.68874
20,4.0912094
21,14.356083
22,1.9633651
23,5.541289
24,36.47353
25,45.21317
26,13.369947
27,4.3742714
28,51.244587
29,43.531216
30,37.873512
31,94.76271
32,16.45394
33,51.792896
34,48.209805
35,84.4133
36,30.789316
37,65.73758
38,40.754383
39,91.46732
40,70.174576
41,78.34169
42,14.255661
43,19.991404
44,98.63624
45,78.87965
46,96.09369
47,59.499454
48,82.16108
49,4.665327
50,61.63102
51,62.524837
52,89.72518
53,55.595867
54,37.36534
55,24.70842
56,73.12602
57,23.29775
58,36.170242
59,64.37273
60,58.276073
61,9.951294
62,9.032607
63,29.460764
64,47.11262
65,83.247635
66,11.289859
67,81.94128
68,58.452713
69,38.97844
70,29.174858
71,57.79311
72,35.491867
73,91.10188
74,34.041756
75,35.5142
76,20.044209
77,39.46008
78,74.33615
79,80.35423
80,62.193478
81,50.397675
82,59.36277
83,54.30355
84,67.226295
85,37.164097
86,72.182205
87,84.00754
88,18.320745
89,21.052933
90,92.33553
91,77.5004
92,87.54669
93,55.681847
94,41.16562
95,44.812904
96,13.693756
97,84.64944
98,44.701553
99,52.514977
